cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pct_covid_qtde,pct_covid_valor,faixa_complex_barcelona,pont_barcelona
2081814,2023,,Filantrópico,Médio Porte,74,48,74,48,0,0,6569,0,37.49429223744292,0.0,351820,Guararapes,05 HOSPITAL GERAL,N/A,1,1436.0,102.0,102.0,6569.0,737584.1000000009,0.0,0.0,0.0,0.0,693,0,0.07103064066852367,0.07103064066852367,4.5745125348189415,513.6379526462401,0.0,,,2.0,77.0
2081873,2023,,Filantrópico,Médio Porte,115,81,105,71,10,10,10245,2343,39.53308894462666,64.1917808219178,354220,Rancharia,05 HOSPITAL GERAL,N/A,1,3452.0,187.0,187.0,10245.0,3471736.0999999954,0.0,0.0,0.0,0.0,1412,0,0.05417149478563152,0.05417149478563152,2.9678447276940902,1005.7172943221308,0.0,,,3.0,144.0
2081903,2023,,Filantrópico,HPP,50,31,50,31,0,0,7659,0,67.68890852850198,0.0,355640,Vargem Grande Do Sul,05 HOSPITAL GERAL,N/A,1,2461.0,136.0,136.0,7659.0,1254402.5099999986,0.0,0.0,0.0,0.0,1155,0,0.05526208858187728,0.05526208858187728,3.1121495327102804,509.71251930109656,0.0,,,2.0,95.0
2081970,2023,,Público Municipal,Grande Porte,207,198,165,165,42,33,69458,8786,115.33084267330842,72.9431299294313,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,9920.0,826.0,826.0,69458.0,14015949.510000028,102.0,0.0,0.0,0.0,4421,0,0.08326612903225807,0.08326612903225807,7.001814516129032,1412.8981360887124,0.01028225806451613,,,4.0,384.0
2081989,2023,,Filantrópico,HPP,26,16,26,16,0,0,2565,0,43.92123287671233,0.0,350740,Borborema,05 HOSPITAL GERAL,N/A,1,685.0,42.0,42.0,2565.0,315702.76,0.0,0.0,0.0,0.0,441,0,0.061313868613138686,0.061313868613138686,3.7445255474452557,460.8799416058394,0.0,,,2.0,45.0
2082071,2023,,Filantrópico,HPP,31,10,31,10,0,0,1469,0,40.24657534246575,0.0,351070,Cardoso,05 HOSPITAL GERAL,N/A,1,469.0,16.0,16.0,1469.0,197381.30999999997,0.0,0.0,0.0,0.0,237,0,0.03411513859275053,0.03411513859275053,3.1321961620469083,420.855671641791,0.0,,,2.0,14.0
2082098,2023,,Filantrópico,Médio Porte,51,45,51,45,0,0,7968,0,48.51141552511415,0.0,350270,Apiai,05 HOSPITAL GERAL,N/A,1,2532.0,65.0,65.0,7968.0,1334237.7399999993,0.0,0.0,0.0,0.0,1029,0,0.025671406003159557,0.025671406003159557,3.146919431279621,526.9501342812003,0.0,,,3.0,124.0
2082128,2023,,Filantrópico,Grande Porte,347,213,263,169,84,44,67198,12058,108.93734295209532,75.08094645080946,350950,Campinas,05 HOSPITAL GERAL,N/A,1,13918.0,606.0,606.0,67198.0,39277235.98000008,2643.0,0.0,0.0,0.0,4904,0,0.04354073861186952,0.04354073861186952,4.82813622646932,2822.0459821813533,0.18989797384681706,,,4.0,430.0
2082179,2023,,Filantrópico,Médio Porte,111,12,86,10,25,2,696,174,19.068493150684933,23.835616438356166,350160,Americana,05 HOSPITAL GERAL,N/A,1,175.0,0.0,0.0,696.0,195262.41,0.0,0.0,0.0,0.0,56,0,0.0,0.0,3.9771428571428573,1115.7852,0.0,,,2.0,30.0
2082187,2023,,Filantrópico,Especial,859,809,741,705,118,104,207462,31551,80.62255902069367,83.11643835616438,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,40867.0,2175.0,2174.0,207462.0,119469583.77,10098.0,0.0,0.0,0.0,12573,0,0.05322142560011745,0.05319695597915188,5.076516504759342,2923.375431766462,0.2470942325103384,,,6.0,1675.0
2082195,2023,,Filantrópico,HPP,42,6,40,6,2,0,677,0,30.91324200913242,0.0,350190,Amparo,05 HOSPITAL GERAL,N/A,1,164.0,32.0,32.0,677.0,78224.76,0.0,0.0,0.0,0.0,101,0,0.1951219512195122,0.1951219512195122,4.128048780487805,476.980243902439,0.0,,,2.0,12.0
2082209,2023,,Público Municipal,Médio Porte,112,112,112,112,0,0,33859,0,82.82534246575342,0.0,350570,Barueri,21 PRONTO SOCORRO ESPECIALIZADO,#N/A,1,9861.0,414.0,414.0,33859.0,5060606.570000007,0.0,0.0,0.0,0.0,1860,0,0.0419835716458777,0.0419835716458777,3.433627421154041,513.1940543555427,0.0,,,,
2082225,2023,,Direta,Grande Porte,285,252,239,223,46,29,59325,5059,72.88531236562443,47.79404818138876,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,8138.0,681.0,681.0,59325.0,7944687.630000027,2.0,0.0,0.0,0.0,2382,0,0.08368149422462522,0.08368149422462522,7.289874662079135,976.2457151634342,0.0002457606291472106,,,4.0,380.0
2082276,2023,,Filantrópico,Especial,600,600,600,600,0,0,190249,0,86.8716894977169,0.0,351880,Guarulhos,07 HOSPITAL ESPECIALIZADO,N/A,1,6273.0,22.0,22.0,190249.0,13432634.570000036,0.0,0.0,0.0,0.0,44,0,0.0035070938944683563,0.0035070938944683563,30.32823210585047,2141.3413948668954,0.0,,,5.0,600.0
2082284,2023,,Filantrópico,HPP,30,26,30,26,0,0,1787,0,18.830347734457323,0.0,355080,Sao Sebastiao Da Grama,05 HOSPITAL GERAL,N/A,1,528.0,33.0,33.0,1787.0,198975.17000000007,0.0,0.0,0.0,0.0,349,0,0.0625,0.0625,3.384469696969697,376.84691287878803,0.0,,,2.0,55.0
2082306,2023,,Filantrópico,HPP,35,27,35,27,0,0,5666,0,57.49365804160325,0.0,351080,Casa Branca,05 HOSPITAL GERAL,N/A,1,1613.0,78.0,78.0,5666.0,772715.3299999991,2.0,0.0,0.0,0.0,1063,0,0.04835709857408556,0.04835709857408556,3.5127092374457534,479.0547613143206,0.0012399256044637321,,,3.0,111.0
2082322,2023,,Filantrópico,Médio Porte,61,37,55,33,6,4,6260,1012,51.971772519717724,69.31506849315069,354070,Porto Ferreira,05 HOSPITAL GERAL,N/A,1,2017.0,129.0,129.0,6260.0,1862290.5699999952,2.0,0.0,0.0,0.0,1029,0,0.06395637084779375,0.06395637084779375,3.1036192364898363,923.2972583044101,0.0009915716410510659,,,3.0,136.0
2082349,2023,,Público Municipal,Grande Porte,231,231,192,192,39,39,74473,11746,106.2685502283105,82.51492799438005,352940,Maua,05 HOSPITAL GERAL,N/A,1,14344.0,938.0,938.0,74473.0,17053907.570000004,6.0,0.0,0.0,0.0,3787,0,0.06539319576129392,0.06539319576129392,5.191926938092582,1188.9227251812608,0.0004182933630786392,,,4.0,435.0
2082381,2023,,Público Municipal,Médio Porte,51,51,51,51,0,0,5181,0,27.832393231265108,0.0,350610,Bebedouro,05 HOSPITAL GERAL,N/A,1,2715.0,34.0,34.0,5181.0,1302333.1500000022,0.0,0.0,0.0,0.0,1212,0,0.012523020257826888,0.012523020257826888,1.9082872928176795,479.680718232045,0.0,,,2.0,95.0
2082438,2023,,Filantrópico,Médio Porte,51,30,51,30,0,0,3174,0,28.986301369863014,0.0,355720,Chavantes,05 HOSPITAL GERAL,N/A,1,1179.0,20.0,20.0,3174.0,531234.8299999991,0.0,0.0,0.0,0.0,614,0,0.016963528413910092,0.016963528413910092,2.6921119592875318,450.5808566581842,0.0,,,2.0,36.0
2082446,2023,,Filantrópico,Médio Porte,85,85,85,85,0,0,38043,0,122.6204673650282,0.0,350010,Adamantina,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,1989.0,3.0,3.0,38043.0,3055057.4199999985,0.0,0.0,0.0,0.0,127,0,0.0015082956259426848,0.0015082956259426848,19.126696832579185,1535.9765811965804,0.0,,,2.0,85.0
2082454,2023,,Filantrópico,Grande Porte,210,210,210,210,0,0,64861,0,84.61969993476843,0.0,355500,Tupa,07 HOSPITAL ESPECIALIZADO,N/A,1,2162.0,4.0,4.0,64861.0,4579976.429999999,0.0,0.0,0.0,0.0,40,0,0.0018501387604070306,0.0018501387604070306,30.0004625346901,2118.397978723404,0.0,,,3.0,210.0
2082470,2023,,Filantrópico,Grande Porte,185,65,185,65,0,0,28429,0,119.82718651211802,0.0,350330,Araras,07 HOSPITAL ESPECIALIZADO,N/A,1,947.0,0.0,0.0,28429.0,1872343.1999999997,0.0,0.0,0.0,0.0,51,0,0.0,0.0,30.020063357972546,1977.1311510031676,0.0,,,3.0,127.0
2082497,2023,,Filantrópico,HPP,23,23,23,23,0,0,2539,0,30.24419297200715,0.0,350630,Bernardino De Campos,05 HOSPITAL GERAL,N/A,1,534.0,48.0,48.0,2539.0,218052.44000000015,0.0,0.0,0.0,0.0,332,0,0.0898876404494382,0.0898876404494382,4.754681647940075,408.3379026217231,0.0,,,2.0,31.0
2082519,2023,,Filantrópico,Médio Porte,113,89,96,73,17,16,13442,4878,50.448489397635576,83.52739726027397,353550,Paraguacu Paulista,05 HOSPITAL GERAL,N/A,1,3250.0,295.0,295.0,13442.0,5270657.410000022,0.0,0.0,0.0,0.0,1728,0,0.09076923076923077,0.09076923076923077,4.136,1621.7407415384682,0.0,,,3.0,195.0
2082527,2023,,Filantrópico,Grande Porte,191,162,166,138,25,24,45556,6124,90.44272384355767,69.90867579908675,350320,Araraquara,05 HOSPITAL GERAL,N/A,1,9810.0,820.0,820.0,45556.0,22579814.87999993,1927.0,0.0,0.0,0.0,5098,0,0.0835881753312946,0.0835881753312946,4.643832823649338,2301.7140550458644,0.1964322120285423,,,4.0,341.0
2082551,2023,,Filantrópico,HPP,27,9,27,9,0,0,1080,0,32.87671232876713,0.0,351940,Ibira,05 HOSPITAL GERAL,N/A,1,319.0,10.0,10.0,1080.0,126371.7699999998,0.0,0.0,0.0,0.0,221,0,0.03134796238244514,0.03134796238244514,3.385579937304075,396.14974921630034,0.0,,,2.0,11.0
2082586,2023,,Filantrópico,Médio Porte,72,58,72,58,0,0,8333,0,39.362305148795464,0.0,353460,Osvaldo Cruz,05 HOSPITAL GERAL,N/A,1,2311.0,159.0,159.0,8333.0,1207002.419999999,0.0,0.0,0.0,0.0,1028,0,0.06880138468195586,0.06880138468195586,3.6057983556901774,522.285772392903,0.0,,,2.0,84.0
2082594,2023,,Público Municipal,Grande Porte,177,164,138,129,39,35,35753,6374,75.9328873314219,49.894324853228966,354880,Sao Caetano Do Sul,05 HOSPITAL GERAL,N/A,1,7705.0,401.0,401.0,35753.0,12010791.810000034,361.0,0.0,0.0,0.0,3440,0,0.05204412719013628,0.05204412719013628,4.640233614536015,1558.8308643737878,0.04685269305645685,,,4.0,365.0
2082624,2023,,Filantrópico,Grande Porte,168,30,138,20,30,10,137,19,1.8767123287671232,0.5205479452054794,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,15.0,0.0,0.0,137.0,113496.51999999999,7.0,0.0,0.0,0.0,11,0,0.0,0.0,9.133333333333333,7566.434666666666,0.4666666666666667,,,2.0,86.0
2082632,2023,,Filantrópico,Médio Porte,57,36,57,36,0,0,5612,0,42.70928462709285,0.0,350530,Barra Bonita,05 HOSPITAL GERAL,N/A,1,1859.0,159.0,159.0,5612.0,1035277.5399999986,0.0,0.0,0.0,0.0,983,0,0.085529854760624,0.085529854760624,3.0188273265196344,556.9002366863898,0.0,,,2.0,103.0
2082640,2023,,Filantrópico,Médio Porte,107,58,97,49,10,9,12352,2406,69.06346100083869,73.2420091324201,351960,Ibitinga,05 HOSPITAL GERAL,N/A,1,4148.0,281.0,281.0,12352.0,3689671.0400000117,66.0,0.0,0.0,0.0,1837,0,0.06774349083895853,0.06774349083895853,2.977820636451302,889.5060366441687,0.01591128254580521,,,3.0,151.0
2082659,2023,,Filantrópico,Médio Porte,62,19,62,19,0,0,5042,0,72.70367700072099,0.0,353300,Nova Granada,05 HOSPITAL GERAL,N/A,1,1347.0,27.0,27.0,5042.0,544610.889999999,0.0,0.0,0.0,0.0,567,0,0.0200445434298441,0.0200445434298441,3.743132887899035,404.3139495174454,0.0,,,2.0,35.0
2082667,2023,,Filantrópico,Médio Porte,80,30,80,30,0,0,5622,0,51.342465753424655,0.0,353140,Monte Aprazivel,05 HOSPITAL GERAL,N/A,1,2043.0,47.0,47.0,5622.0,833122.1799999985,0.0,0.0,0.0,0.0,884,0,0.023005384238864415,0.023005384238864415,2.751835535976505,407.7935291238368,0.0,,,2.0,88.0
2082675,2023,,Filantrópico,Médio Porte,84,84,84,84,0,0,22640,0,73.84213959556425,0.0,350280,Aracatuba,05 HOSPITAL GERAL,N/A,1,750.0,3.0,3.0,22640.0,1596868.1500000001,0.0,0.0,0.0,0.0,40,0,0.004,0.004,30.186666666666667,2129.1575333333335,0.0,,,2.0,86.0
2082691,2023,,Filantrópico,Médio Porte,127,89,117,79,10,10,11718,1924,40.63811340384949,52.71232876712329,350210,Andradina,05 HOSPITAL GERAL,N/A,1,2832.0,234.0,234.0,11718.0,2640851.3500000015,1.0,0.0,0.0,0.0,1169,0,0.0826271186440678,0.0826271186440678,4.137711864406779,932.5040077683622,0.00035310734463276836,,,3.0,160.0
2082721,2023,,Filantrópico,Médio Porte,70,70,62,62,8,8,17295,2841,76.42509942554132,97.29452054794521,355060,Sao Roque,05 HOSPITAL GERAL,N/A,1,4253.0,311.0,310.0,17295.0,3946372.6400000197,0.0,0.0,0.0,0.0,1453,0,0.07312485304490948,0.07288972490007053,4.066541264989419,927.9032776863437,0.0,,,3.0,158.0
2082748,2023,,Filantrópico,Médio Porte,57,54,57,54,0,0,5848,0,29.670218163368848,0.0,350220,Angatuba,05 HOSPITAL GERAL,N/A,1,1393.0,76.0,76.0,5848.0,637196.459999999,0.0,0.0,0.0,0.0,668,0,0.054558506819813356,0.054558506819813356,4.198133524766691,457.42746590093253,0.0,,,2.0,83.0
2082756,2023,,Filantrópico,HPP,34,22,34,22,0,0,1896,0,23.61145703611457,0.0,354540,Salto Grande,05 HOSPITAL GERAL,N/A,1,510.0,23.0,23.0,1896.0,241966.31000000003,0.0,0.0,0.0,0.0,329,0,0.045098039215686274,0.045098039215686274,3.7176470588235295,474.44374509803924,0.0,,,2.0,51.0
2082780,2023,,Filantrópico,HPP,27,23,27,23,0,0,1997,0,23.787969029184037,0.0,351160,Cesario Lange,05 HOSPITAL GERAL,N/A,1,483.0,50.0,50.0,1997.0,218523.69999999995,0.0,0.0,0.0,0.0,340,0,0.10351966873706005,0.10351966873706005,4.134575569358178,452.4300207039337,0.0,,,2.0,50.0
2082810,2023,,Filantrópico,Grande Porte,186,186,186,186,0,0,50808,0,74.83870967741936,0.0,351390,Divinolandia,05 HOSPITAL GERAL,N/A,1,4704.0,59.0,59.0,50808.0,5653234.500000006,22.0,0.0,0.0,0.0,982,0,0.012542517006802721,0.012542517006802721,10.801020408163266,1201.7930484693889,0.00467687074829932,,,3.0,246.0
2082829,2023,,Público Municipal,Grande Porte,286,256,236,212,50,44,74474,9208,96.24450762470923,57.334993773349936,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,11340.0,682.0,682.0,74474.0,15763904.030000012,202.0,0.0,0.0,0.0,3334,0,0.06014109347442681,0.06014109347442681,6.5673721340388,1390.1149938271617,0.01781305114638448,,,4.0,477.0
2082845,2023,,Filantrópico,Médio Porte,81,50,74,45,7,5,14703,1839,89.51598173515981,100.76712328767124,353390,Olimpia,05 HOSPITAL GERAL,N/A,1,3552.0,186.0,186.0,14703.0,3442388.5400000107,2.0,0.0,0.0,0.0,1513,0,0.052364864864864864,0.052364864864864864,4.139358108108108,969.1409177927958,0.0005630630630630631,,,3.0,147.0
2082853,2023,,Filantrópico,Médio Porte,141,108,133,101,8,7,15511,2400,42.075139020751394,93.9334637964775,350590,Batatais,05 HOSPITAL GERAL,N/A,1,4559.0,232.0,232.0,15511.0,4765628.770000026,635.0,0.0,0.0,0.0,1639,0,0.050888352708927394,0.050888352708927394,3.4022812020179862,1045.3232660671256,0.1392849309059004,,,3.0,158.0
2082861,2023,,Público Municipal,Médio Porte,109,109,99,99,10,10,35885,2454,99.3081499930815,67.23287671232876,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,7375.0,745.0,745.0,35885.0,6240034.700000009,29.0,0.0,0.0,0.0,2955,0,0.10101694915254238,0.10101694915254238,4.865762711864407,846.1064000000011,0.003932203389830509,,,3.0,197.0
2082888,2023,,Filantrópico,Grande Porte,187,124,159,107,28,17,35470,5566,90.82063756241199,89.70185334407736,354390,Rio Claro,05 HOSPITAL GERAL,N/A,1,8297.0,530.0,530.0,35470.0,12997536.149999997,688.0,0.0,0.0,0.0,3009,0,0.0638785103049295,0.0638785103049295,4.275039170784621,1566.534428106544,0.08292153790526696,,,4.0,274.0
2082926,2023,,Filantrópico,Grande Porte,169,121,139,91,30,30,33629,5145,101.24642480806864,46.986301369863014,351050,Caraguatatuba,05 HOSPITAL GERAL,N/A,1,7553.0,345.0,344.0,33629.0,7851984.280000006,0.0,0.0,0.0,0.0,2527,0,0.045677214351913145,0.04554481662915398,4.452403018668079,1039.5848378127903,0.0,,,4.0,292.0
2082934,2023,,Filantrópico,HPP,29,24,29,24,0,0,1845,0,21.061643835616437,0.0,355300,Taguai,05 HOSPITAL GERAL,N/A,1,651.0,21.0,21.0,1845.0,237980.18999999983,0.0,0.0,0.0,0.0,356,0,0.03225806451612903,0.03225806451612903,2.834101382488479,365.5609677419352,0.0,,,2.0,52.0
2082942,2023,,Filantrópico,HPP,31,18,31,18,0,0,1739,0,26.468797564687975,0.0,352800,Macatuba,05 HOSPITAL GERAL,N/A,1,738.0,28.0,28.0,1739.0,258389.90999999983,0.0,0.0,0.0,0.0,462,0,0.037940379403794036,0.037940379403794036,2.356368563685637,350.12182926829246,0.0,,,2.0,49.0
2083019,2023,,OSS,Médio Porte,100,100,90,90,10,10,11488,2649,34.97108066971081,72.57534246575342,353010,Mirandopolis,05 HOSPITAL GERAL,N/A,1,2848.0,258.0,258.0,11488.0,3174370.340000009,1.0,0.0,0.0,0.0,1445,0,0.09058988764044944,0.09058988764044944,4.033707865168539,1114.5963272471943,0.00035112359550561797,,,3.0,213.0
2083027,2023,,Filantrópico,Médio Porte,54,48,54,48,0,0,2765,0,15.781963470319635,0.0,353740,Pereira Barreto,05 HOSPITAL GERAL,N/A,1,986.0,64.0,64.0,2765.0,428844.5999999986,0.0,0.0,0.0,0.0,570,0,0.06490872210953347,0.06490872210953347,2.8042596348884383,434.93367139959287,0.0,,,2.0,104.0
2083051,2023,,Filantrópico,Médio Porte,101,78,92,69,9,9,13491,3086,53.567599761762956,93.94216133942162,350250,Aparecida,05 HOSPITAL GERAL,N/A,1,4494.0,198.0,198.0,13491.0,5056881.33,153.0,0.0,0.0,0.0,1564,0,0.044058744993324434,0.044058744993324434,3.002002670226969,1125.2517423230975,0.03404539385847797,,,3.0,166.0
2083086,2023,,Filantrópico,Grande Porte,314,244,285,219,29,25,58111,5632,72.69781697629324,61.72054794520548,352530,Jau,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,12979.0,619.0,619.0,58111.0,45050899.82000003,8168.0,0.0,0.0,0.0,2344,0,0.04769242622698205,0.04769242622698205,4.477309499961477,3471.060930734265,0.6293242930888359,,,4.0,415.0
2083094,2023,,Direta,Médio Porte,124,124,102,102,22,22,20252,5877,54.396991673381685,73.18804483188045,350400,Assis,05 HOSPITAL GERAL,N/A,1,3335.0,289.0,289.0,20252.0,7539132.529999998,496.0,0.0,0.0,0.0,1490,0,0.08665667166416792,0.08665667166416792,6.0725637181409295,2260.609454272863,0.1487256371814093,,,4.0,250.0
2083116,2023,,Filantrópico,Grande Porte,197,98,156,75,41,23,24781,5923,90.52420091324201,70.55390113162596,352900,Marilia,05 HOSPITAL GERAL,N/A,1,5459.0,365.0,365.0,24781.0,20332697.219999958,2280.0,0.0,0.0,0.0,2437,0,0.06686206264883679,0.06686206264883679,4.539476094522806,3724.6193845026482,0.4176589118886243,,,4.0,289.0
2083140,2023,,Filantrópico,Médio Porte,75,63,68,57,7,6,11272,2118,54.17928382600336,96.71232876712328,354680,Santa Isabel,05 HOSPITAL GERAL,N/A,1,2168.0,174.0,174.0,11272.0,2584045.2500000005,0.0,0.0,0.0,0.0,954,0,0.08025830258302583,0.08025830258302583,5.199261992619927,1191.902790590406,0.0,,,2.0,91.0
2083159,2023,,Filantrópico,Médio Porte,136,96,136,96,0,0,31890,0,91.01027397260275,0.0,354390,Rio Claro,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,1759.0,6.0,6.0,31890.0,2555962.4499999997,0.0,0.0,0.0,0.0,143,0,0.0034110289937464467,0.0034110289937464467,18.129619101762366,1453.0770039795336,0.0,,,2.0,92.0
2083175,2023,,Filantrópico,Médio Porte,73,59,73,59,0,0,9243,0,42.92082656141166,0.0,353780,Piedade,05 HOSPITAL GERAL,N/A,1,2574.0,225.0,225.0,9243.0,1289118.4499999986,0.0,0.0,0.0,0.0,967,0,0.08741258741258741,0.08741258741258741,3.590909090909091,500.8230186480181,0.0,,,3.0,114.0
2083213,2023,,Filantrópico,HPP,34,30,34,30,0,0,353,0,3.223744292237443,0.0,355440,Terra Roxa,05 HOSPITAL GERAL,N/A,1,101.0,6.0,6.0,353.0,45495.059999999976,0.0,0.0,0.0,0.0,66,0,0.0594059405940594,0.0594059405940594,3.495049504950495,450.44613861386114,0.0,,,2.0,32.0
2083272,2023,,Público Municipal,HPP,49,49,49,49,0,0,10229,0,57.19317864131954,0.0,350635,Bertioga,05 HOSPITAL GERAL,N/A,1,3205.0,135.0,135.0,10229.0,1486036.0099999974,178.0,0.0,0.0,0.0,1324,0,0.0421216848673947,0.0421216848673947,3.191575663026521,463.66178159126287,0.055538221528861155,,,3.0,132.0
2083493,2023,,Filantrópico,HPP,23,19,23,19,0,0,2672,0,38.52919971160779,0.0,354020,Pontal,05 HOSPITAL GERAL,N/A,1,1694.0,29.0,29.0,2672.0,905565.7799999998,239.0,0.0,0.0,0.0,609,0,0.017119244391971666,0.017119244391971666,1.577331759149941,534.5724793388429,0.141086186540732,,,2.0,86.0
2083604,2023,,Filantrópico,Grande Porte,192,145,172,126,20,19,37823,6677,82.2417916938465,96.27974044700792,350450,Avare,05 HOSPITAL GERAL,N/A,1,8944.0,451.0,451.0,37823.0,11966361.330000019,187.0,0.0,0.0,0.0,2673,0,0.05042486583184257,0.05042486583184257,4.228868515205725,1337.9205422629716,0.020907871198568875,,,4.0,304.0
2083876,2023,,Filantrópico,Médio Porte,94,94,94,94,0,0,19205,0,55.97493442145147,0.0,351630,Francisco Morato,05 HOSPITAL GERAL,N/A,1,5278.0,251.0,251.0,19205.0,2484000.979999997,0.0,0.0,0.0,0.0,1542,0,0.04755589238347859,0.04755589238347859,3.638688897309587,470.6330011367937,0.0,,,3.0,147.0
2083973,2023,,Filantrópico,Médio Porte,60,52,60,52,0,0,1898,0,10.0,0.0,351770,Guara,05 HOSPITAL GERAL,N/A,1,765.0,14.0,14.0,1898.0,382725.4600000001,0.0,0.0,0.0,0.0,451,0,0.018300653594771243,0.018300653594771243,2.481045751633987,500.2947189542485,0.0,,,2.0,75.0
2083981,2023,,OSS,Grande Porte,211,211,175,175,36,36,62725,11713,98.19960861056751,89.1400304414003,355240,Sumare,05 HOSPITAL GERAL,N/A,1,12715.0,483.0,483.0,62725.0,25328300.25000001,314.0,0.0,0.0,0.0,3597,0,0.03798662996460873,0.03798662996460873,4.9331498230436495,1992.0015926071578,0.02469524184034605,,,4.0,406.0
2084007,2023,,Público Municipal,HPP,11,11,11,11,0,0,1094,0,27.247820672478205,0.0,350710,Bom Jesus Dos Perdoes,15 UNIDADE MISTA,#N/A,1,172.0,16.0,16.0,1094.0,73532.16999999991,0.0,0.0,0.0,0.0,129,0,0.09302325581395349,0.09302325581395349,6.3604651162790695,427.5126162790693,0.0,,,,
2084023,2023,,Público Municipal,HPP,20,20,20,20,0,0,1893,0,25.931506849315067,0.0,353240,Nazare Paulista,05 HOSPITAL GERAL,N/A,1,361.0,25.0,25.0,1893.0,143673.26999999987,0.0,0.0,0.0,0.0,214,0,0.06925207756232687,0.06925207756232687,5.243767313019391,397.98689750692483,0.0,,,2.0,25.0
2084058,2023,,Filantrópico,Médio Porte,123,72,103,62,20,10,13079,1400,57.794962439239946,38.35616438356164,354640,Santa Cruz Do Rio Pardo,05 HOSPITAL GERAL,N/A,1,3861.0,189.0,189.0,13079.0,3714767.6800000085,0.0,0.0,0.0,0.0,1698,0,0.04895104895104895,0.04895104895104895,3.3874643874643873,962.1257912457935,0.0,,,3.0,221.0
2084074,2023,,Filantrópico,HPP,30,11,30,11,0,0,2222,0,55.342465753424655,0.0,355260,Tabapua,05 HOSPITAL GERAL,N/A,1,545.0,24.0,24.0,2222.0,271970.08000000013,0.0,0.0,0.0,0.0,348,0,0.044036697247706424,0.044036697247706424,4.077064220183487,499.0276697247709,0.0,,,2.0,38.0
2084139,2023,,Público Municipal,Médio Porte,53,45,45,45,8,0,8881,0,54.07001522070015,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,1616.0,207.0,207.0,8881.0,519163.85000000114,0.0,0.0,0.0,0.0,736,0,0.1280940594059406,0.1280940594059406,5.495668316831683,321.26475866336705,0.0,,,2.0,49.0
2084163,2023,,OSS,Grande Porte,284,284,251,251,33,33,59695,10427,65.15854390656551,86.5670402656704,351380,Diadema,05 HOSPITAL GERAL,N/A,1,11311.0,338.0,338.0,59695.0,16148062.800000003,831.0,0.0,0.0,0.0,3566,0,0.029882415347891433,0.029882415347891433,5.277605870391654,1427.6423658385645,0.0734683051896384,,,4.0,462.0
2084171,2023,,Filantrópico,Médio Porte,134,81,114,67,20,14,23892,3640,97.6978123083214,71.23287671232876,355170,Sertaozinho,05 HOSPITAL GERAL,N/A,1,6851.0,275.0,275.0,23892.0,10357601.530000024,632.0,0.0,0.0,0.0,2288,0,0.04014012552911984,0.04014012552911984,3.4873741059699315,1511.837911253835,0.09224930667055904,,,3.0,210.0
2084228,2023,,Filantrópico,Grande Porte,169,112,151,94,18,18,22257,4453,64.87030020402216,67.77777777777777,354910,Sao Joao Da Boa Vista,05 HOSPITAL GERAL,N/A,1,5762.0,513.0,513.0,22257.0,8563014.629999993,454.0,0.0,0.0,0.0,2384,0,0.08903158625477264,0.08903158625477264,3.8627212773342587,1486.1184710170069,0.0787920860812218,,,3.0,246.0
2084236,2023,,Direta,Grande Porte,184,162,126,126,58,36,27579,7543,59.967384213959555,57.404870624048705,353060,Mogi Das Cruzes,05 HOSPITAL GERAL,N/A,1,952.0,23.0,23.0,27579.0,6875964.920000001,0.0,0.0,0.0,0.0,128,0,0.02415966386554622,0.02415966386554622,28.96953781512605,7222.652226890757,0.0,,,4.0,282.0
2084244,2023,,Filantrópico,Médio Porte,115,69,115,69,0,0,21370,0,84.85209450069486,0.0,352050,Indaiatuba,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,1028.0,0.0,0.0,21370.0,1062164.1900000002,0.0,0.0,0.0,0.0,83,0,0.0,0.0,20.78793774319066,1033.2336478599223,0.0,,,2.0,69.0
2084252,2023,,Filantrópico,HPP,19,19,17,17,2,2,1330,18,21.434327155519743,2.4657534246575343,350950,Campinas,07 HOSPITAL ESPECIALIZADO,N/A,1,1058.0,0.0,0.0,1330.0,1108751.5399999984,292.0,0.0,0.0,0.0,338,0,0.0,0.0,1.2570888468809074,1047.9693194706979,0.27599243856332706,,,2.0,73.0
