cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid
2080427,2024,,Público Municipal,Médio Porte,79,79,69,69,10,10,22828,2206,90.6412547151082,60.43835616438356,351880,Guarulhos,07 HOSPITAL ESPECIALIZADO,001 PEDIATRIA,1,5069.0,32.0,32.0,22828.0,3794224.270000007,30.0,0.0,0.0,0.0,894,0
2080443,2024,,Filantrópico,Médio Porte,68,49,58,42,10,7,5145,1066,33.56164383561644,41.72211350293542,355010,Sao Manuel,05 HOSPITAL GERAL,N/A,1,1345.0,107.0,107.0,5145.0,1213193.659999999,0.0,0.0,0.0,0.0,710,0
2080451,2024,,Filantrópico,HPP,50,39,50,39,0,0,2155,0,15.13874253600281,0.0,352130,Ipua,05 HOSPITAL GERAL,N/A,1,816.0,21.0,21.0,2155.0,462933.209999999,0.0,0.0,0.0,0.0,505,0
2080478,2024,,Filantrópico,Médio Porte,64,55,64,55,0,0,2844,0,14.166874221668742,0.0,353700,Pedregulho,05 HOSPITAL GERAL,N/A,1,944.0,15.0,15.0,2844.0,462323.9099999998,0.0,0.0,0.0,0.0,458,0
2080508,2024,,Filantrópico,HPP,18,16,18,16,0,0,3131,0,53.613013698630134,0.0,350130,Alvares Machado,05 HOSPITAL GERAL,N/A,1,767.0,50.0,50.0,3131.0,258843.79000000036,0.0,0.0,0.0,0.0,423,0
2080524,2024,,Filantrópico,HPP,43,34,43,34,0,0,2294,0,18.48509266720387,0.0,354240,Regente Feijo,05 HOSPITAL GERAL,N/A,1,797.0,31.0,31.0,2294.0,278240.4299999998,0.0,0.0,0.0,0.0,534,0
2080532,2024,,Filantrópico,Grande Porte,192,89,167,79,25,10,26374,3258,91.4652332235131,89.26027397260275,354140,Presidente Prudente,05 HOSPITAL GERAL,N/A,1,5367.0,338.0,338.0,26374.0,16567949.609999979,1150.0,0.0,0.0,0.0,1926,0
2080575,2024,,Filantrópico,Especial,887,252,644,187,243,65,14963,6878,21.922203501574977,28.990516332982086,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,2990.0,72.0,72.0,14963.0,28789885.679999966,2428.0,0.0,0.0,0.0,729,0
2080583,2024,,Público Municipal,Grande Porte,207,193,161,161,46,32,62376,9125,106.14481409001957,78.125,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,10919.0,712.0,712.0,62376.0,13711705.719999986,57.0,0.0,0.0,0.0,2954,0
2080605,2024,,Filantrópico,HPP,20,13,20,13,0,0,341,0,7.1865121180189675,0.0,355470,Torrinha,05 HOSPITAL GERAL,N/A,1,93.0,9.0,9.0,341.0,34488.789999999986,0.0,0.0,0.0,0.0,69,0
2080621,2024,,Filantrópico,HPP,26,19,26,19,0,0,1978,0,28.52198990627253,0.0,354000,Pompeia,05 HOSPITAL GERAL,N/A,1,696.0,33.0,33.0,1978.0,307894.19999999984,0.0,0.0,0.0,0.0,363,0
2080664,2024,,Filantrópico,Grande Porte,158,142,126,110,32,32,30374,9878,75.65130759651308,84.57191780821918,355500,Tupa,05 HOSPITAL GERAL,N/A,1,7959.0,525.0,525.0,30374.0,11616728.599999974,337.0,0.0,0.0,0.0,2618,0
2080680,2024,,OSS,Grande Porte,314,314,285,285,29,29,90710,8989,87.2001922614756,84.92205951818612,353060,Mogi Das Cruzes,05 HOSPITAL GERAL,N/A,1,15323.0,1530.0,1530.0,90710.0,31245906.060000002,2712.0,0.0,0.0,0.0,5229,0
2080699,2024,,Privado,Grande Porte,229,1,186,0,43,1,18,1,0.0,0.273972602739726,353870,Piracicaba,05 HOSPITAL GERAL,N/A,1,3.0,0.0,0.0,18.0,7148.63,3.0,0.0,0.0,0.0,3,0
2080737,2024,,Filantrópico,HPP,45,27,45,27,0,0,914,0,9.274479959411467,0.0,351660,Galia,05 HOSPITAL GERAL,N/A,1,115.0,10.0,10.0,914.0,50021.86999999996,0.0,0.0,0.0,0.0,92,0
2080745,2024,,Filantrópico,HPP,34,25,34,25,0,0,3056,0,33.49041095890411,0.0,354630,Santa Cruz Das Palmeiras,05 HOSPITAL GERAL,N/A,1,1319.0,61.0,61.0,3056.0,597434.0399999986,1.0,0.0,0.0,0.0,730,0
2080788,2024,,Público Municipal,HPP,48,48,48,48,0,0,16099,0,91.8892694063927,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,4318.0,448.0,448.0,16099.0,3317646.199999996,0.0,0.0,0.0,0.0,1338,0
2080826,2024,,Filantrópico,HPP,50,35,50,35,0,0,4314,0,33.76908023483366,0.0,352190,Itajobi,05 HOSPITAL GERAL,N/A,1,707.0,57.0,57.0,4314.0,248487.71,0.0,0.0,0.0,0.0,332,0
2080842,2024,,Filantrópico,HPP,30,25,30,25,0,0,6812,0,74.65205479452055,0.0,351000,Candido Mota,05 HOSPITAL GERAL,N/A,1,2183.0,113.0,113.0,6812.0,1784434.6499999992,0.0,0.0,0.0,0.0,1112,0
2080869,2024,,Filantrópico,HPP,24,18,24,18,0,0,501,0,7.6255707762557075,0.0,353660,Paulo De Faria,05 HOSPITAL GERAL,N/A,1,117.0,4.0,4.0,501.0,39369.739999999976,0.0,0.0,0.0,0.0,94,0
2080915,2024,,Filantrópico,HPP,36,35,36,35,0,0,634,0,4.9628180039138945,0.0,350640,Bilac,05 HOSPITAL GERAL,N/A,1,175.0,25.0,25.0,634.0,63109.58999999995,0.0,0.0,0.0,0.0,145,0
2080923,2024,,Filantrópico,Médio Porte,138,86,129,79,9,7,14802,1636,51.333448933587654,64.03131115459882,354970,Sao Jose Do Rio Pardo,05 HOSPITAL GERAL,N/A,1,4691.0,265.0,265.0,14802.0,4563481.2500000065,100.0,0.0,0.0,0.0,2401,0
2080931,2024,,Filantrópico,Grande Porte,242,183,194,143,48,40,57445,13015,110.05843471596896,89.14383561643835,354890,Sao Carlos,05 HOSPITAL GERAL,N/A,1,15518.0,839.0,839.0,57445.0,30630696.36999997,2189.0,0.0,0.0,0.0,6355,0
2080958,2024,,Filantrópico,HPP,43,29,43,29,0,0,4410,0,41.662730278696266,0.0,353530,Palmital,05 HOSPITAL GERAL,N/A,1,1914.0,60.0,60.0,4410.0,1846242.809999998,0.0,0.0,0.0,0.0,1003,0
2080966,2024,,Filantrópico,Médio Porte,51,12,51,12,0,0,2287,0,52.21461187214612,0.0,351520,Estrela D'Oeste,05 HOSPITAL GERAL,N/A,1,741.0,20.0,20.0,2287.0,308422.60999999975,0.0,0.0,0.0,0.0,340,0
2080982,2024,,Filantrópico,HPP,24,21,24,21,0,0,1043,0,13.60730593607306,0.0,351190,Clementina,05 HOSPITAL GERAL,N/A,1,284.0,13.0,13.0,1043.0,114001.66999999977,0.0,0.0,0.0,0.0,202,0
2080990,2024,,Filantrópico,Grande Porte,163,80,163,80,0,0,14034,0,48.06164383561644,0.0,352900,Marilia,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,763.0,1.0,1.0,14034.0,835449.4900000003,0.0,0.0,0.0,0.0,61,0
2081059,2024,,Público Municipal,Médio Porte,97,93,83,79,14,14,32350,3823,112.190046818103,74.81409001956948,353650,Paulinia,05 HOSPITAL GERAL,N/A,1,8342.0,399.0,398.0,32350.0,7239641.760000037,76.0,0.0,0.0,0.0,2745,0
2081083,2024,,OSS,Médio Porte,112,68,95,58,17,10,20022,3613,94.57723193197921,98.98630136986301,350400,Assis,05 HOSPITAL GERAL,N/A,1,6073.0,190.0,190.0,20022.0,8623130.039999986,3.0,0.0,0.0,0.0,2132,0
2081091,2024,,Público Municipal,Médio Porte,97,97,87,87,10,10,17316,3256,54.52999527633443,89.20547945205479,352260,Itapira,05 HOSPITAL GERAL,N/A,1,3895.0,373.0,373.0,17316.0,6162752.8100000005,13.0,0.0,0.0,0.0,2120,0
2081105,2024,,Filantrópico,Médio Porte,52,32,52,32,0,0,2154,0,18.44178082191781,0.0,355630,Valparaiso,05 HOSPITAL GERAL,N/A,1,764.0,44.0,44.0,2154.0,415419.18999999994,0.0,0.0,0.0,0.0,370,0
2081113,2024,,Privado,Médio Porte,61,6,57,6,4,0,1,0,0.045662100456621,0.0,354390,Rio Claro,05 HOSPITAL GERAL,N/A,1,1.0,0.0,0.0,1.0,472.43,0.0,0.0,0.0,0.0,1,0
2081164,2024,,Filantrópico,Médio Porte,99,79,75,59,24,20,23505,5540,109.14789876944509,75.89041095890411,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,3450.0,325.0,325.0,23505.0,6068485.510000003,0.0,0.0,0.0,0.0,1136,0
2081202,2024,,Público Municipal,HPP,42,42,42,42,0,0,11413,0,74.44879321591651,0.0,354330,Ribeirao Pires,05 HOSPITAL GERAL,N/A,1,2134.0,163.0,163.0,11413.0,1337636.8000000005,0.0,0.0,0.0,0.0,591,0
2081237,2024,,Filantrópico,HPP,24,23,24,23,0,0,1060,0,12.62656343061346,0.0,354380,Rinopolis,05 HOSPITAL GERAL,N/A,1,230.0,19.0,19.0,1060.0,99870.22999999997,0.0,0.0,0.0,0.0,155,0
2081245,2024,,Filantrópico,HPP,22,20,22,20,0,0,922,0,12.63013698630137,0.0,355230,Sud Mennucci,05 HOSPITAL GERAL,N/A,1,281.0,0.0,0.0,922.0,136203.72999999986,0.0,0.0,0.0,0.0,157,0
2081253,2024,,Filantrópico,Grande Porte,172,117,154,100,18,17,27285,5772,74.75342465753425,93.02175664786462,350330,Araras,05 HOSPITAL GERAL,N/A,1,6117.0,391.0,391.0,27285.0,12765487.26,661.0,0.0,0.0,0.0,2549,0
2081261,2024,,Filantrópico,Médio Porte,53,38,53,38,0,0,7093,0,51.13914924297044,0.0,350700,Boituva,05 HOSPITAL GERAL,N/A,1,2634.0,125.0,124.0,7093.0,1411112.1600000004,0.0,0.0,0.0,0.0,1241,0
2081288,2024,,Filantrópico,Grande Porte,288,5,221,5,67,0,11,0,0.6027397260273972,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,4.0,0.0,0.0,11.0,2964.29,0.0,0.0,0.0,0.0,4,0
2081296,2024,,Filantrópico,HPP,32,27,32,27,0,0,1146,0,11.62861491628615,0.0,350930,Cajobi,05 HOSPITAL GERAL,N/A,1,506.0,7.0,7.0,1146.0,217506.94999999963,0.0,0.0,0.0,0.0,256,0
2081342,2024,,Filantrópico,HPP,20,10,20,10,0,0,2348,0,64.32876712328768,0.0,355600,Urupes,05 HOSPITAL GERAL,N/A,1,490.0,21.0,21.0,2348.0,215807.38999999993,0.0,0.0,0.0,0.0,222,0
2081350,2024,,Filantrópico,Médio Porte,68,49,68,49,0,0,7063,0,39.49119373776908,0.0,353880,Piraju,05 HOSPITAL GERAL,N/A,1,2211.0,155.0,155.0,7063.0,1120509.219999999,0.0,0.0,0.0,0.0,995,0
2081377,2024,,Filantrópico,Grande Porte,214,141,184,120,30,21,40600,6614,92.69406392694064,86.28832354859752,355710,Votuporanga,05 HOSPITAL GERAL,N/A,1,10434.0,621.0,621.0,40600.0,19637682.239999987,961.0,0.0,0.0,0.0,3559,0
2081385,2024,,Filantrópico,HPP,48,30,48,30,0,0,4756,0,43.4337899543379,0.0,355510,Tupi Paulista,05 HOSPITAL GERAL,N/A,1,1112.0,84.0,84.0,4756.0,588653.0799999998,0.0,0.0,0.0,0.0,602,0
2081393,2024,,Filantrópico,HPP,49,33,49,33,0,0,4491,0,37.28518057285181,0.0,355160,Serra Negra,05 HOSPITAL GERAL,N/A,1,1356.0,119.0,119.0,4491.0,578393.0000000002,0.0,0.0,0.0,0.0,791,0
2081407,2024,,Público Municipal,HPP,17,17,17,17,0,0,1939,0,31.248992747784044,0.0,352520,Jarinu,15 UNIDADE MISTA,-,1,570.0,31.0,31.0,1939.0,125520.75999999969,0.0,0.0,0.0,0.0,298,0
2081431,2024,,Filantrópico,HPP,36,30,36,30,0,0,2534,0,23.141552511415526,0.0,352740,Lucelia,05 HOSPITAL GERAL,N/A,1,532.0,62.0,62.0,2534.0,204808.21999999997,0.0,0.0,0.0,0.0,258,0
2081458,2024,,Filantrópico,Grande Porte,240,189,178,142,62,47,56467,13522,108.9465560486205,78.82250072865054,352690,Limeira,05 HOSPITAL GERAL,N/A,1,13148.0,704.0,702.0,56467.0,39419174.25000002,2313.0,0.0,0.0,0.0,4789,0
2081466,2024,,Filantrópico,Grande Porte,216,168,216,168,0,0,57892,0,94.40965427266796,0.0,352450,Jaci,05 HOSPITAL GERAL,N/A,1,2530.0,17.0,17.0,57892.0,4622430.140000003,0.0,0.0,0.0,0.0,384,0
2081482,2024,,Filantrópico,Médio Porte,79,62,69,54,10,8,12910,1183,65.49974632166413,40.513698630136986,350950,Campinas,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,2608.0,37.0,37.0,12910.0,3414697.8300000015,854.0,0.0,0.0,0.0,518,0
2081490,2024,,Público Municipal,Grande Porte,213,209,179,179,34,30,68654,9269,105.0799724496824,84.64840182648402,350950,Campinas,05 HOSPITAL GERAL,N/A,1,10875.0,706.0,706.0,68654.0,24633723.47000002,1103.0,0.0,0.0,0.0,4662,0
2081512,2024,,Filantrópico,Médio Porte,144,102,105,79,39,23,29343,8143,101.76174787584533,96.99821322215604,351840,Guaratingueta,05 HOSPITAL GERAL,N/A,1,6599.0,418.0,417.0,29343.0,11171718.45000001,801.0,0.0,0.0,0.0,2134,0
2081520,2024,,Filantrópico,HPP,23,15,23,15,0,0,2042,0,37.29680365296804,0.0,351780,Guaracai,05 HOSPITAL GERAL,N/A,1,583.0,19.0,19.0,2042.0,284170.6099999995,0.0,0.0,0.0,0.0,446,0
2081555,2024,,Filantrópico,Médio Porte,80,53,80,53,0,0,7506,0,38.800723701214785,0.0,352320,Itarare,05 HOSPITAL GERAL,N/A,1,4154.0,140.0,140.0,7506.0,2627780.5999999954,0.0,0.0,0.0,0.0,1528,0
2081563,2024,,Privado,Médio Porte,99,50,99,50,0,0,13125,0,71.91780821917808,0.0,351518,Espirito Santo Do Pinhal,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,629.0,0.0,0.0,13125.0,978824.8299999997,0.0,0.0,0.0,0.0,108,0
2081571,2024,,Filantrópico,HPP,36,25,36,25,0,0,503,0,5.512328767123288,0.0,354420,Riolandia,05 HOSPITAL GERAL,N/A,1,151.0,6.0,6.0,503.0,49277.959999999955,0.0,0.0,0.0,0.0,111,0
2081598,2024,,Filantrópico,HPP,16,15,16,15,0,0,1082,0,19.76255707762557,0.0,355360,Tapiratiba,05 HOSPITAL GERAL,N/A,1,347.0,19.0,19.0,1082.0,191664.85999999987,0.0,0.0,0.0,0.0,238,0
2081652,2024,,Filantrópico,HPP,28,19,28,19,0,0,2127,0,30.6705118961788,0.0,351690,General Salgado,05 HOSPITAL GERAL,N/A,1,486.0,18.0,18.0,2127.0,235975.66999999998,0.0,0.0,0.0,0.0,251,0
2081660,2024,,Filantrópico,HPP,49,28,49,28,0,0,2060,0,20.15655577299413,0.0,352090,Ipaussu,05 HOSPITAL GERAL,N/A,1,521.0,42.0,42.0,2060.0,236289.25999999978,0.0,0.0,0.0,0.0,279,0
2081695,2024,,OSS,Grande Porte,421,405,355,350,66,55,127279,18198,99.63131115459882,90.65006226650063,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,18783.0,1494.0,1493.0,127279.0,39636243.52000006,2010.0,0.0,0.0,0.0,5946,0
2081717,2024,,Filantrópico,HPP,40,25,40,25,0,0,4094,0,44.865753424657534,0.0,351370,Descalvado,05 HOSPITAL GERAL,N/A,1,1789.0,87.0,87.0,4094.0,1743870.8999999978,135.0,0.0,0.0,0.0,1067,0
2081725,2024,,Direta,Grande Porte,207,207,207,207,0,0,52145,0,69.01594864668122,0.0,352710,Lins,05 HOSPITAL GERAL,N/A,1,2137.0,9.0,9.0,52145.0,3581807.2500000005,0.0,0.0,0.0,0.0,175,0
2081733,2024,,Filantrópico,HPP,50,17,50,17,0,0,4293,0,69.18614020950847,0.0,350160,Americana,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,293.0,0.0,0.0,4293.0,273507.14,0.0,0.0,0.0,0.0,103,0
2081768,2024,,Filantrópico,HPP,44,35,44,35,0,0,3871,0,30.301369863013697,0.0,350420,Auriflama,05 HOSPITAL GERAL,N/A,1,2269.0,32.0,32.0,3871.0,2576565.629999997,0.0,0.0,0.0,0.0,624,0
2081784,2024,,Filantrópico,HPP,41,35,41,35,0,0,3783,0,29.61252446183953,0.0,350790,Brotas,05 HOSPITAL GERAL,N/A,1,831.0,42.0,42.0,3783.0,461176.2599999995,0.0,0.0,0.0,0.0,400,0
2081792,2024,,Filantrópico,HPP,15,10,15,10,0,0,237,0,6.493150684931507,0.0,352810,Macaubal,05 HOSPITAL GERAL,N/A,1,60.0,8.0,8.0,237.0,24407.010000000006,0.0,0.0,0.0,0.0,46,0
2081806,2024,,Público Municipal,HPP,22,19,22,19,0,0,188,0,2.7108868060562363,0.0,350110,Alto Alegre,05 HOSPITAL GERAL,N/A,1,31.0,1.0,1.0,188.0,11040.570000000002,0.0,0.0,0.0,0.0,27,0
2081814,2024,,Filantrópico,Médio Porte,74,48,74,48,0,0,7325,0,41.80936073059361,0.0,351820,Guararapes,05 HOSPITAL GERAL,N/A,1,1640.0,99.0,99.0,7325.0,793582.1799999994,0.0,0.0,0.0,0.0,796,0
2081873,2024,,Filantrópico,Médio Porte,115,81,105,71,10,10,11257,2622,43.43816322593093,71.83561643835617,354220,Rancharia,05 HOSPITAL GERAL,N/A,1,3774.0,213.0,213.0,11257.0,4497695.920000001,0.0,0.0,0.0,0.0,1588,0
2081903,2024,,Filantrópico,HPP,50,31,50,31,0,0,8167,0,72.17852408307556,0.0,355640,Vargem Grande Do Sul,05 HOSPITAL GERAL,N/A,1,2327.0,136.0,136.0,8167.0,1130195.4899999995,0.0,0.0,0.0,0.0,1118,0
2081970,2024,,Público Municipal,Grande Porte,207,198,165,165,42,33,70022,9416,116.2673308426733,78.17351598173516,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,9833.0,908.0,908.0,70022.0,15556376.210000012,215.0,0.0,0.0,0.0,4326,0
2081989,2024,,Filantrópico,HPP,26,16,26,16,0,0,2670,0,45.71917808219178,0.0,350740,Borborema,05 HOSPITAL GERAL,N/A,1,752.0,27.0,27.0,2670.0,367034.36999999976,0.0,0.0,0.0,0.0,487,0
2082071,2024,,Filantrópico,HPP,31,10,31,10,0,0,1518,0,41.58904109589041,0.0,351070,Cardoso,05 HOSPITAL GERAL,N/A,1,426.0,9.0,9.0,1518.0,183200.2799999998,0.0,0.0,0.0,0.0,230,0
2082098,2024,,Filantrópico,Médio Porte,51,45,51,45,0,0,9230,0,56.19482496194825,0.0,350270,Apiai,05 HOSPITAL GERAL,N/A,1,2927.0,95.0,95.0,9230.0,1667442.6500000039,0.0,0.0,0.0,0.0,1073,0
2082128,2024,,Filantrópico,Grande Porte,347,213,263,169,84,44,78402,12283,127.10059171597634,76.48194271481943,350950,Campinas,05 HOSPITAL GERAL,N/A,1,15334.0,707.0,707.0,78402.0,45606555.63000011,2625.0,0.0,0.0,0.0,5535,0
2082179,2024,,Filantrópico,Médio Porte,105,7,80,5,25,2,329,251,18.027397260273972,34.38356164383562,350160,Americana,05 HOSPITAL GERAL,N/A,1,65.0,0.0,0.0,329.0,205741.67999999996,0.0,0.0,0.0,0.0,27,0
2082187,2024,,Filantrópico,Especial,859,823,741,705,118,118,245298,38153,95.32614398134655,88.58370095193871,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,51562.0,2704.0,2702.0,245298.0,149005336.52000043,12246.0,0.0,0.0,0.0,14515,0
2082195,2024,,Filantrópico,HPP,42,10,40,10,2,0,712,0,19.506849315068493,0.0,350190,Amparo,05 HOSPITAL GERAL,N/A,1,155.0,23.0,23.0,712.0,97274.05000000002,0.0,0.0,0.0,0.0,96,0
2082209,2024,,Público Municipal,Médio Porte,112,112,112,112,0,0,33460,0,81.84931506849315,0.0,350570,Barueri,21 PRONTO SOCORRO ESPECIALIZADO,-,1,9382.0,458.0,458.0,33460.0,4866049.570000015,0.0,0.0,0.0,0.0,1730,0
2082225,2024,,Direta,Grande Porte,264,247,234,218,30,29,57048,5299,71.69536257383436,50.06140765233821,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,8271.0,727.0,727.0,57048.0,8311660.419999998,1.0,0.0,0.0,0.0,2668,0
2082276,2024,,Filantrópico,Especial,600,600,600,600,0,0,183000,0,83.56164383561644,0.0,351880,Guarulhos,07 HOSPITAL ESPECIALIZADO,N/A,1,6021.0,24.0,24.0,183000.0,12920994.510000002,0.0,0.0,0.0,0.0,43,0
2082284,2024,,Filantrópico,HPP,30,26,30,26,0,0,2118,0,22.318229715489988,0.0,355080,Sao Sebastiao Da Grama,05 HOSPITAL GERAL,N/A,1,572.0,38.0,38.0,2118.0,218673.84000000008,0.0,0.0,0.0,0.0,365,0
2082306,2024,,Filantrópico,HPP,35,27,35,27,0,0,6300,0,63.926940639269404,0.0,351080,Casa Branca,05 HOSPITAL GERAL,N/A,1,1758.0,86.0,86.0,6300.0,1060547.6699999983,1.0,0.0,0.0,0.0,1142,0
2082322,2024,,Filantrópico,Médio Porte,61,37,55,33,6,4,6473,1032,53.74014113740141,70.68493150684931,354070,Porto Ferreira,05 HOSPITAL GERAL,N/A,1,1984.0,132.0,132.0,6473.0,1898727.0399999989,1.0,0.0,0.0,0.0,1086,0
2082349,2024,,Público Municipal,Grande Porte,231,231,192,192,39,39,78779,12082,112.41295662100457,84.87530734106076,352940,Maua,05 HOSPITAL GERAL,N/A,1,15505.0,963.0,963.0,78779.0,18158993.069999952,6.0,0.0,0.0,0.0,4094,0
2082381,2024,,Público Municipal,HPP,37,37,37,37,0,0,3424,0,25.353572750833024,0.0,350610,Bebedouro,05 HOSPITAL GERAL,N/A,1,1939.0,15.0,15.0,3424.0,905186.9500000014,0.0,0.0,0.0,0.0,1034,0
2082438,2024,,Filantrópico,Médio Porte,51,30,51,30,0,0,3092,0,28.23744292237443,0.0,355720,Chavantes,05 HOSPITAL GERAL,N/A,1,1160.0,33.0,33.0,3092.0,577253.5399999997,0.0,0.0,0.0,0.0,661,0
2082446,2024,,Filantrópico,Médio Porte,85,85,85,85,0,0,31177,0,100.48992747784045,0.0,350010,Adamantina,07 HOSPITAL ESPECIALIZADO,006 PSIQUIATRIA,1,1761.0,0.0,0.0,31177.0,2316476.870000001,0.0,0.0,0.0,0.0,171,0
2082454,2024,,Filantrópico,Grande Porte,210,210,210,210,0,0,62445,0,81.46771037181996,0.0,355500,Tupa,07 HOSPITAL ESPECIALIZADO,N/A,1,2086.0,4.0,4.0,62445.0,4409453.279999994,0.0,0.0,0.0,0.0,43,0
2082470,2024,,Filantrópico,Grande Porte,182,128,182,128,0,0,14064,0,30.102739726027398,0.0,350330,Araras,07 HOSPITAL ESPECIALIZADO,N/A,1,477.0,0.0,0.0,14064.0,989696.8600000002,0.0,0.0,0.0,0.0,30,0
2082497,2024,,Filantrópico,HPP,27,27,27,27,0,0,2353,0,23.876204972095383,0.0,350630,Bernardino De Campos,05 HOSPITAL GERAL,N/A,1,687.0,76.0,76.0,2353.0,342945.32000000007,0.0,0.0,0.0,0.0,393,0
2082519,2024,,Filantrópico,Médio Porte,113,89,96,73,17,16,15535,5958,58.303621692625256,102.02054794520548,353550,Paraguacu Paulista,05 HOSPITAL GERAL,N/A,1,4180.0,272.0,272.0,15535.0,6623184.790000027,0.0,0.0,0.0,0.0,1884,0
2082527,2024,,Filantrópico,Grande Porte,211,182,186,158,25,24,50403,7750,87.39899427778741,88.4703196347032,350320,Araraquara,05 HOSPITAL GERAL,N/A,1,15658.0,917.0,917.0,50403.0,45804708.66000028,4363.0,0.0,0.0,0.0,6493,0
2082551,2024,,Filantrópico,HPP,27,9,27,9,0,0,1667,0,50.74581430745814,0.0,351940,Ibira,05 HOSPITAL GERAL,N/A,1,439.0,17.0,17.0,1667.0,173844.08999999997,0.0,0.0,0.0,0.0,256,0
2082586,2024,,Filantrópico,Médio Porte,72,58,72,58,0,0,8575,0,40.505432215399146,0.0,353460,Osvaldo Cruz,05 HOSPITAL GERAL,N/A,1,2475.0,165.0,165.0,8575.0,1349086.8399999987,0.0,0.0,0.0,0.0,1153,0
2082594,2024,,Público Municipal,Grande Porte,177,164,138,129,39,35,32454,6165,68.92640968461293,48.25831702544031,354880,Sao Caetano Do Sul,05 HOSPITAL GERAL,N/A,1,7340.0,366.0,366.0,32454.0,14339447.380000021,379.0,0.0,0.0,0.0,3492,0
2082624,2024,,Filantrópico,Grande Porte,168,30,138,20,30,10,143,116,1.9589041095890412,3.1780821917808217,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,21.0,3.0,3.0,143.0,101502.35,0.0,0.0,0.0,0.0,15,0
2082632,2024,,Filantrópico,Médio Porte,57,36,57,36,0,0,5359,0,40.78386605783866,0.0,350530,Barra Bonita,05 HOSPITAL GERAL,N/A,1,1969.0,129.0,129.0,5359.0,1399174.3799999964,1.0,0.0,0.0,0.0,1071,0
2082640,2024,,Filantrópico,Médio Porte,107,66,97,57,10,9,13632,2641,65.52271088680605,80.39573820395738,351960,Ibitinga,05 HOSPITAL GERAL,N/A,1,4448.0,310.0,310.0,13632.0,4565133.91000001,99.0,0.0,0.0,0.0,2021,0
2082659,2024,,Filantrópico,Médio Porte,62,31,62,31,0,0,4899,0,43.29650905877154,0.0,353300,Nova Granada,05 HOSPITAL GERAL,N/A,1,1551.0,24.0,24.0,4899.0,635813.4,0.0,0.0,0.0,0.0,663,0
2082667,2024,,Filantrópico,Médio Porte,80,30,80,30,0,0,5518,0,50.39269406392694,0.0,353140,Monte Aprazivel,05 HOSPITAL GERAL,N/A,1,2361.0,29.0,29.0,5518.0,1402442.3799999987,0.0,0.0,0.0,0.0,955,0
2082675,2024,,Filantrópico,Médio Porte,84,84,84,84,0,0,30470,0,99.38030006523157,0.0,350280,Aracatuba,05 HOSPITAL GERAL,N/A,1,1028.0,17.0,17.0,30470.0,2130306.56,0.0,0.0,0.0,0.0,95,0
2082691,2024,,Filantrópico,Médio Porte,106,69,96,59,10,10,13640,2411,63.338750870675646,66.05479452054794,350210,Andradina,05 HOSPITAL GERAL,N/A,1,3382.0,289.0,289.0,13640.0,3365813.800000005,4.0,0.0,0.0,0.0,1409,0
2082721,2024,,Filantrópico,Médio Porte,70,70,62,62,8,8,16551,2348,73.1374281926646,80.41095890410959,355060,Sao Roque,05 HOSPITAL GERAL,N/A,1,4070.0,269.0,269.0,16551.0,3620348.960000008,0.0,0.0,0.0,0.0,1465,0
2082748,2024,,Filantrópico,Médio Porte,57,54,57,54,0,0,6131,0,31.106037544393708,0.0,350220,Angatuba,05 HOSPITAL GERAL,N/A,1,1464.0,88.0,88.0,6131.0,627628.9599999991,0.0,0.0,0.0,0.0,711,0
2082756,2024,,Filantrópico,HPP,34,22,34,22,0,0,1373,0,17.098381070983812,0.0,354540,Salto Grande,05 HOSPITAL GERAL,N/A,1,450.0,29.0,29.0,1373.0,175922.77999999994,0.0,0.0,0.0,0.0,334,0
2082780,2024,,Filantrópico,HPP,27,23,27,23,0,0,1850,0,22.0369267421084,0.0,351160,Cesario Lange,05 HOSPITAL GERAL,N/A,1,536.0,40.0,40.0,1850.0,293246.63000000006,0.0,0.0,0.0,0.0,346,0
